date,FII_Net,DII_Net,FII_Monthly,DII_Monthly,Month
2020-08-26,749.99,-526.04,15749.86,-11046.78,Aug-20
2020-08-27,749.99,-526.04,15749.86,-11046.78,Aug-20
2020-08-28,749.99,-526.04,15749.86,-11046.78,Aug-20
2020-08-31,749.99,-526.04,15749.86,-11046.78,Aug-20
2020-09-01,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-02,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-03,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-04,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-07,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-08,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-09,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-10,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-11,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-14,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-15,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-16,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-17,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-18,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-21,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-22,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-23,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-24,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-25,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-28,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-29,-518.67,5.01,-11410.69,110.3,Sep-20
2020-09-30,-518.67,5.01,-11410.69,110.3,Sep-20
2020-10-01,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-02,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-05,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-06,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-07,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-08,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-09,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-12,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-13,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-14,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-15,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-16,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-19,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-20,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-21,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-22,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-23,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-26,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-27,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-28,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-29,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-10-30,660.79,-787.2,14537.4,-17318.44,Oct-20
2020-11-02,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-03,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-04,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-05,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-06,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-09,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-10,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-11,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-12,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-13,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-16,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-17,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-18,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-19,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-20,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-23,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-24,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-25,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-26,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-27,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-11-30,3110.34,-2300.91,65317.13,-48319.17,Nov-20
2020-12-01,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-02,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-03,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-04,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-07,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-08,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-09,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-10,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-11,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-14,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-15,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-16,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-17,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-18,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-21,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-22,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-23,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-24,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-25,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-28,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-29,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-30,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2020-12-31,2096.69,-1621.46,48223.94,-37293.53,Dec-20
2021-01-01,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-04,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-05,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-06,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-07,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-08,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-11,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-12,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-13,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-14,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-15,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-18,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-19,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-20,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-21,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-22,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-25,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-26,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-27,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-28,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-01-29,427.66,-570.03,8980.81,-11970.54,Jan-21
2021-02-01,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-02,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-03,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-04,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-05,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-08,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-09,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-10,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-11,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-12,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-15,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-16,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-17,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-18,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-19,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-22,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-23,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-24,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-25,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-02-26,2102.22,-817.9,42044.46,-16358.1,Feb-21
2021-03-01,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-02,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-03,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-04,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-05,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-08,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-09,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-10,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-11,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-12,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-15,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-16,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-17,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-18,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-19,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-22,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-23,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-24,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-25,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-26,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-29,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-30,54.14,226.28,1245.22,5204.42,Mar-21
2021-03-31,54.14,226.28,1245.22,5204.42,Mar-21
2021-04-01,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-02,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-05,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-06,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-07,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-08,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-09,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-12,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-13,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-14,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-15,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-16,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-19,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-20,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-21,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-22,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-23,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-26,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-27,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-28,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-29,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-04-30,-547.25,516.36,-12039.43,11359.88,Apr-21
2021-05-03,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-04,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-05,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-06,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-07,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-10,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-11,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-12,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-13,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-14,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-17,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-18,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-19,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-20,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-21,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-24,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-25,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-26,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-27,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-28,-286.44,98.44,-6015.34,2067.23,May-21
2021-05-31,-286.44,98.44,-6015.34,2067.23,May-21
2021-06-01,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-02,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-03,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-04,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-07,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-08,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-09,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-10,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-11,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-14,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-15,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-16,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-17,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-18,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-21,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-22,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-23,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-24,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-25,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-28,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-29,-1.18,320.16,-25.89,7043.51,Jun-21
2021-06-30,-1.18,320.16,-25.89,7043.51,Jun-21
2021-07-01,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-02,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-05,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-06,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-07,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-08,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-09,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-12,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-13,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-14,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-15,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-16,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-19,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-20,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-21,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-22,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-23,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-26,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-27,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-28,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-29,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-07-30,-1054.24,836.09,-23193.39,18393.92,Jul-21
2021-08-02,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-03,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-04,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-05,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-06,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-09,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-10,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-11,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-12,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-13,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-16,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-17,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-18,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-19,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-20,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-23,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-24,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-25,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-26,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-27,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-30,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-08-31,-116.75,313.39,-2568.52,6894.69,Aug-21
2021-09-01,41.53,270.4,913.77,5948.85,Sep-21
2021-09-02,41.53,270.4,913.77,5948.85,Sep-21
2021-09-03,41.53,270.4,913.77,5948.85,Sep-21
2021-09-06,41.53,270.4,913.77,5948.85,Sep-21
2021-09-07,41.53,270.4,913.77,5948.85,Sep-21
2021-09-08,41.53,270.4,913.77,5948.85,Sep-21
2021-09-09,41.53,270.4,913.77,5948.85,Sep-21
2021-09-10,41.53,270.4,913.77,5948.85,Sep-21
2021-09-13,41.53,270.4,913.77,5948.85,Sep-21
2021-09-14,41.53,270.4,913.77,5948.85,Sep-21
2021-09-15,41.53,270.4,913.77,5948.85,Sep-21
2021-09-16,41.53,270.4,913.77,5948.85,Sep-21
2021-09-17,41.53,270.4,913.77,5948.85,Sep-21
2021-09-20,41.53,270.4,913.77,5948.85,Sep-21
2021-09-21,41.53,270.4,913.77,5948.85,Sep-21
2021-09-22,41.53,270.4,913.77,5948.85,Sep-21
2021-09-23,41.53,270.4,913.77,5948.85,Sep-21
2021-09-24,41.53,270.4,913.77,5948.85,Sep-21
2021-09-27,41.53,270.4,913.77,5948.85,Sep-21
2021-09-28,41.53,270.4,913.77,5948.85,Sep-21
2021-09-29,41.53,270.4,913.77,5948.85,Sep-21
2021-09-30,41.53,270.4,913.77,5948.85,Sep-21
2021-10-01,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-04,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-05,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-06,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-07,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-08,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-11,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-12,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-13,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-14,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-15,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-18,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-19,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-20,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-21,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-22,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-25,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-26,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-27,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-28,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-10-29,-1217.72,212.9,-25572.19,4470.99,Oct-21
2021-11-01,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-02,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-03,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-04,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-05,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-08,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-09,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-10,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-11,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-12,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-15,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-16,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-17,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-18,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-19,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-22,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-23,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-24,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-25,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-26,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-29,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-11-30,-1813.72,1389.1,-39901.92,30560.27,Nov-21
2021-12-01,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-02,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-03,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-06,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-07,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-08,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-09,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-10,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-13,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-14,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-15,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-16,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-17,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-20,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-21,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-22,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-23,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-24,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-27,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-28,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-29,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-30,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2021-12-31,-1543.2,1357.87,-35493.59,31231.05,Dec-21
2022-01-03,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-04,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-05,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-06,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-07,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-10,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-11,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-12,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-13,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-14,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-17,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-18,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-19,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-20,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-21,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-24,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-25,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-26,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-27,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-28,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-01-31,-1968.87,1044.21,-41346.35,21928.4,Jan-22
2022-02-01,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-02,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-03,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-04,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-07,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-08,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-09,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-10,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-11,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-14,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-15,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-16,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-17,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-18,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-21,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-22,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-23,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-24,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-25,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-02-28,-2286.0,2104.2,-45720.07,42084.07,Feb-22
2022-03-01,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-02,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-03,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-04,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-07,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-08,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-09,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-10,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-11,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-14,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-15,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-16,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-17,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-18,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-21,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-22,-1881.8,1725.09,-43281.31,39677.03,Mar-22
2022-03-23,-1881.8,1725.09,-43281.31,39677.03,Mar-22
